State,Gender,Age,Smoke,SmokingFriends,WorkingParents,SeenSmokerInSchool,SeenSmokerInPublicPlace,SeenSmokerInEnclosedPlace,SeenSmokerInHome,SmokingFather,SmokingMother
Poland,Female,15 years old,False,2,3,2,1,1,1,False,False
Poland,Female,15 years old,False,3,3,2,2,2,2,True,False
Poland,Female,15 years old,False,2,3,2,2,1,4,False,True
Poland,Female,15 years old,False,1,4,1,5,3,2,True,True
Poland,Female,15 years old,False,2,1,1,3,2,5,True,False
Poland,Female,15 years old,False,2,3,1,5,5,2,False,False
Poland,Female,16 years old,False,2,3,2,3,1,1,False,False
Poland,Male,14 years old,False,2,3,2,1,1,3,False,False
Poland,Male,15 years old,False,1,3,1,5,5,3,True,False
Poland,Male,15 years old,True,3,5,1,1,1,1,False,False
Poland,Male,15 years old,False,1,1,2,1,1,1,False,False
Poland,Male,15 years old,False,1,3,1,5,3,1,False,False
Poland,Male,15 years old,False,2,3,2,2,1,2,False,False
Poland,Male,15 years old,True,2,3,1,5,3,1,False,False
Poland,Male,15 years old,False,2,3,1,1,1,1,True,False
Poland,Male,15 years old,False,2,3,1,1,1,1,False,False
Poland,Male,15 years old,False,2,2,2,2,1,2,False,False
Poland,Male,15 years old,False,2,3,2,2,1,1,False,False
Poland,Male,15 years old,False,2,3,1,2,2,1,False,False
Poland,Male,16 years old,True,2,3,2,1,1,1,False,False
Poland,Female,14 years old,False,2,3,1,2,1,2,False,True
Poland,Female,15 years old,False,2,1,2,1,1,1,False,False
Poland,Female,15 years old,False,2,3,2,5,3,1,False,False
Poland,Female,15 years old,False,1,3,1,3,3,1,False,False
Poland,Female,15 years old,False,2,3,1,1,1,1,False,False
Poland,Female,16 years old,True,2,3,1,2,2,1,False,False
Poland,Female,16 years old,False,1,3,1,2,1,1,False,True
Poland,Female,16 years old,True,2,3,2,3,2,2,False,True
Poland,Female,16 years old,False,2,3,1,4,2,2,False,False
Poland,Female,16 years old,False,1,3,1,3,2,1,False,False
Poland,Female,16 years old,False,1,3,1,2,1,1,True,False
Poland,Male,15 years old,False,2,1,2,2,2,1,False,False
Poland,Male,15 years old,False,2,3,2,4,1,2,False,False
Poland,Male,15 years old,False,2,3,1,1,1,2,True,False
Poland,Male,15 years old,True,3,3,1,4,4,5,True,True
Poland,Male,16 years old,False,2,3,1,2,1,2,True,True
Poland,Male,16 years old,False,2,2,2,2,2,2,False,False
Poland,Male,16 years old,True,2,3,2,3,2,1,False,False
Poland,Male,16 years old,True,2,3,2,4,3,1,False,False
Poland,Male,16 years old,False,1,1,2,2,1,1,False,False
Poland,Male,16 years old,True,3,3,1,5,4,1,False,False
Poland,Male,16 years old,True,2,3,2,2,1,1,False,False
Poland,Male,13 years old,False,1,2,2,3,4,3,False,False
Poland,Male,14 years old,False,2,3,2,3,1,5,True,True
Poland,Male,14 years old,False,1,1,2,5,1,1,False,True
Poland,Male,14 years old,False,2,1,2,2,1,5,True,True
Poland,Male,14 years old,False,2,3,2,5,5,1,False,False
Poland,Male,14 years old,True,2,3,1,5,2,5,True,True
Poland,Male,14 years old,False,2,3,1,5,4,5,True,False
Poland,Male,15 years old,True,4,5,1,5,5,5,True,True
Poland,Female,13 years old,False,2,1,2,5,3,1,True,True
Poland,Female,13 years old,True,3,3,2,5,4,5,False,True
Poland,Female,13 years old,False,1,3,1,1,1,5,True,True
Poland,Female,13 years old,False,2,1,1,4,4,1,False,False
Poland,Female,14 years old,False,2,1,1,2,4,1,False,False
Poland,Female,14 years old,False,2,3,2,2,1,1,False,False
Poland,Female,14 years old,False,3,3,2,3,1,5,False,True
Poland,Female,14 years old,False,1,5,1,3,3,1,False,False
Poland,Female,14 years old,False,1,5,1,1,1,1,False,False
Poland,Female,14 years old,False,2,1,2,2,1,1,False,False
Poland,Female,14 years old,True,2,3,2,4,1,4,True,False
Poland,Female,14 years old,False,2,5,1,5,5,1,True,False
Poland,Female,14 years old,True,2,5,2,4,1,1,False,False
Poland,Female,14 years old,False,2,3,2,3,1,1,False,False
Poland,Female,15 years old,False,3,3,1,5,5,5,True,False
Poland,Female,15 years old,False,1,4,2,3,1,5,False,True
Poland,Female,15 years old,False,2,3,2,5,1,5,True,False
Poland,Female,15 years old,False,2,3,2,5,1,5,True,True
Poland,Female,15 years old,False,3,2,2,5,1,1,False,False
Poland,Female,15 years old,True,3,2,1,5,5,5,False,True
Poland,Male,14 years old,False,2,3,1,1,2,1,False,False
Poland,Male,15 years old,False,3,3,1,3,2,3,False,True
Poland,Male,15 years old,False,1,1,1,1,1,4,True,True
Poland,Male,15 years old,True,2,3,1,2,3,1,False,False
Poland,Male,15 years old,True,2,4,1,2,1,1,False,False
Poland,Male,15 years old,True,3,3,1,5,5,1,False,False
Poland,Male,15 years old,True,3,3,2,5,5,1,False,False
Poland,Male,15 years old,False,2,5,1,2,2,2,False,False
Poland,Male,15 years old,False,2,1,1,1,1,1,False,False
Poland,Male,15 years old,False,3,3,1,3,4,5,True,True
Poland,Male,15 years old,True,3,3,2,1,3,5,True,True
Poland,Male,15 years old,False,3,3,1,3,1,1,False,False
Poland,Female,14 years old,False,2,3,1,3,1,1,False,False
Poland,Female,14 years old,False,1,3,2,2,1,1,False,False
Poland,Female,14 years old,False,1,1,2,1,1,5,False,False
Poland,Female,15 years old,False,1,3,2,1,1,1,False,False
Poland,Female,15 years old,False,2,1,2,2,1,1,True,False
Poland,Female,15 years old,False,2,3,1,5,5,1,False,False
Poland,Female,15 years old,False,1,1,2,1,1,1,False,False
Poland,Female,15 years old,False,1,1,2,2,2,1,False,False
Poland,Female,15 years old,False,3,3,2,3,2,1,False,False
Poland,Female,15 years old,False,2,3,1,2,3,1,False,False
Poland,Female,15 years old,False,2,3,2,2,1,1,False,False
Poland,Female,15 years old,False,2,3,1,3,3,1,False,False
Poland,Female,15 years old,False,2,3,2,3,2,2,False,False
Poland,Female,15 years old,False,2,4,2,2,1,5,True,False
Poland,Female,15 years old,False,2,3,1,5,4,1,False,False
Poland,Male,14 years old,False,2,1,2,3,1,1,False,False
Poland,Male,15 years old,False,1,3,2,3,2,2,False,False
Poland,Male,15 years old,True,3,3,1,2,2,1,False,False
Poland,Male,15 years old,False,3,3,1,2,2,1,False,False
Poland,Male,15 years old,False,2,2,2,4,4,1,False,False
Poland,Male,15 years old,False,3,3,2,1,1,2,False,False
Poland,Male,15 years old,True,2,1,1,2,1,1,False,False
Poland,Male,15 years old,False,2,2,1,1,1,1,False,False
Poland,Male,15 years old,True,3,3,1,2,2,1,False,False
Poland,Male,15 years old,False,2,3,1,2,2,1,True,False
Poland,Male,15 years old,True,4,3,1,2,5,5,False,False
Poland,Male,15 years old,False,1,3,2,4,3,1,False,False
Poland,Female,15 years old,False,2,1,1,4,3,5,True,True
Poland,Female,15 years old,False,2,3,1,5,5,1,False,False
Poland,Female,15 years old,False,2,3,1,4,4,1,False,False
Poland,Female,15 years old,False,1,3,2,2,1,2,True,True
Poland,Female,15 years old,False,2,3,1,5,1,1,False,False
Poland,Female,16 years old,False,1,1,2,3,2,1,False,False
Poland,Female,16 years old,False,2,3,2,3,1,1,False,True
Poland,Female,16 years old,False,1,3,1,5,2,5,True,False
Poland,Female,16 years old,False,1,3,2,4,2,1,True,False
Poland,Female,16 years old,False,1,3,1,3,2,1,True,False
Poland,Female,16 years old,False,2,1,1,2,2,1,False,False
Poland,Female,16 years old,False,2,3,1,2,1,1,False,True
Poland,Female,16 years old,False,2,3,2,1,1,1,False,False
Poland,Female,16 years old,False,2,4,1,2,2,1,False,False
Poland,Female,16 years old,False,1,3,1,3,2,1,False,False
Poland,Female,16 years old,False,2,3,1,2,1,1,False,False
Poland,Female,16 years old,False,2,3,1,2,3,1,False,False
Poland,Female,16 years old,False,1,3,1,1,1,1,False,False
Poland,Male,13 years old,False,1,3,1,2,1,3,False,True
Poland,Male,13 years old,False,2,3,2,4,2,1,False,False
Poland,Male,14 years old,False,1,1,2,1,1,1,False,False
Poland,Male,14 years old,False,1,3,2,2,1,1,False,False
Poland,Male,14 years old,False,2,2,1,2,5,2,False,False
Poland,Male,14 years old,False,1,3,2,2,1,1,False,False
Poland,Male,14 years old,False,1,4,1,3,3,1,False,False
Poland,Male,14 years old,False,1,3,2,2,1,1,False,False
Poland,Male,14 years old,False,1,3,1,3,1,1,False,False
Poland,Male,14 years old,False,3,3,1,5,2,5,True,False
Poland,Female,13 years old,False,1,3,1,1,1,1,False,False
Poland,Female,13 years old,False,1,3,1,2,2,1,False,True
Poland,Female,14 years old,False,1,3,1,3,2,2,False,True
Poland,Female,14 years old,False,2,3,1,3,2,1,False,False
Poland,Female,14 years old,False,2,3,2,4,3,1,False,False
Poland,Female,14 years old,False,2,3,1,2,1,1,False,False
Poland,Female,14 years old,False,2,3,2,2,1,1,False,False
Poland,Female,14 years old,False,1,3,2,5,5,5,True,True
Poland,Female,14 years old,False,1,5,2,1,1,1,False,False
Poland,Female,14 years old,False,1,1,1,2,2,2,True,False
Poland,Male,16 years old,False,2,3,2,3,1,1,False,False
Poland,Male,16 years old,False,3,3,1,3,2,5,True,False
Poland,Male,16 years old,False,2,3,2,3,1,1,False,False
Poland,Male,16 years old,False,2,4,1,2,1,1,False,False
Poland,Male,16 years old,True,2,5,2,5,2,1,False,False
Poland,Male,13 years old,False,1,3,2,1,1,1,False,False
Poland,Male,13 years old,False,2,3,1,2,2,1,False,False
Poland,Male,13 years old,False,1,3,2,1,1,1,False,False
Poland,Male,13 years old,False,1,5,2,1,1,1,False,False
Poland,Male,13 years old,False,1,3,2,2,1,1,False,False
Poland,Male,13 years old,False,1,3,1,2,1,3,True,True
Poland,Male,13 years old,False,1,3,1,1,3,1,True,True
Poland,Male,14 years old,False,1,3,1,5,1,5,True,True
Poland,Male,14 years old,False,1,3,1,5,5,1,False,False
Poland,Male,14 years old,False,1,2,1,2,2,1,False,False
Poland,Male,14 years old,False,2,3,2,3,1,2,False,False
Poland,Male,14 years old,False,1,2,2,1,1,1,False,False
Poland,Male,14 years old,False,1,3,1,4,2,2,True,True
Poland,Male,14 years old,False,2,3,1,4,2,1,False,False
Poland,Male,14 years old,False,2,3,1,1,1,1,False,False
Poland,Male,14 years old,False,2,3,2,1,1,2,False,False
Poland,Male,14 years old,False,1,3,1,3,2,2,True,False
Poland,Female,13 years old,False,2,3,1,2,1,1,False,False
Poland,Female,13 years old,False,2,4,1,1,1,1,False,False
Poland,Female,14 years old,False,2,3,1,1,1,1,False,False
Poland,Female,14 years old,False,1,3,1,1,1,1,False,False
Poland,Female,14 years old,False,1,3,2,2,1,1,False,False
Poland,Female,14 years old,False,3,3,1,3,3,1,False,False
Poland,Female,15 years old,False,1,3,1,3,2,2,True,False
Poland,Female,15 years old,False,3,1,1,5,3,1,False,False
Poland,Female,15 years old,False,1,3,2,3,2,1,False,False
Poland,Female,15 years old,False,1,3,2,5,1,1,True,False
Poland,Female,15 years old,False,1,3,1,4,2,1,False,False
Poland,Female,15 years old,False,2,3,1,5,5,1,False,False
Poland,Female,15 years old,False,1,3,1,1,2,2,False,False
Poland,Female,15 years old,False,2,3,1,4,3,2,False,False
Poland,Female,15 years old,False,2,1,1,5,3,1,False,False
Poland,Male,15 years old,False,3,4,1,1,1,5,True,False
Poland,Male,15 years old,False,2,1,1,1,2,1,False,False
Poland,Male,15 years old,False,2,3,1,2,1,1,False,False
Poland,Male,15 years old,False,2,2,2,5,4,1,False,False
Poland,Male,15 years old,True,1,3,1,4,4,4,False,False
Poland,Male,15 years old,False,3,3,2,2,2,1,True,True
Poland,Male,17 years old or older,False,3,1,2,1,1,2,True,True
Poland,Female,15 years old,True,2,3,2,5,5,5,True,False
Poland,Female,15 years old,True,3,1,1,5,1,5,True,True
Poland,Female,15 years old,False,2,3,1,2,4,1,False,False
Poland,Female,15 years old,False,2,5,2,2,1,2,False,False
Poland,Female,16 years old,False,2,2,1,1,1,5,False,True
Poland,Female,16 years old,False,2,3,1,1,1,1,False,False
Poland,Female,16 years old,False,2,3,1,1,2,1,False,False
Poland,Female,16 years old,False,2,3,2,2,2,1,False,False
Poland,Female,16 years old,False,2,3,1,2,1,1,False,False
Poland,Female,16 years old,True,3,3,1,5,1,3,False,True
Poland,Male,15 years old,True,3,3,1,3,4,5,True,False
Poland,Male,13 years old,False,1,1,2,3,1,1,False,False
Poland,Male,13 years old,False,1,4,1,2,1,1,False,False
Poland,Male,13 years old,False,1,4,1,5,4,1,False,False
Poland,Male,13 years old,False,1,3,2,1,2,1,False,False
Poland,Male,14 years old,False,1,3,1,2,1,1,False,False
Poland,Male,14 years old,False,1,1,1,5,2,1,False,False
Poland,Male,14 years old,False,1,1,2,3,2,2,False,False
Poland,Male,14 years old,False,1,5,2,1,1,1,False,False
Poland,Male,14 years old,False,2,1,1,3,5,5,True,False
Poland,Male,14 years old,False,1,3,2,5,1,1,True,False
Poland,Male,14 years old,False,1,3,1,1,1,1,False,False
Poland,Male,14 years old,False,1,3,2,2,1,1,False,False
Poland,Female,13 years old,False,1,3,1,3,1,5,True,False
Poland,Female,13 years old,False,3,1,2,5,1,5,True,False
Poland,Female,13 years old,False,1,3,2,2,2,2,True,False
Poland,Female,13 years old,False,1,3,2,1,1,1,False,False
Poland,Female,14 years old,False,1,3,1,1,1,1,True,False
Poland,Female,14 years old,False,2,3,1,2,1,1,False,False
Poland,Female,14 years old,False,1,2,1,2,2,3,False,True
Poland,Female,14 years old,False,2,3,1,1,1,2,False,False
Poland,Female,14 years old,False,1,3,2,2,1,2,True,False
Poland,Female,15 years old,False,2,3,1,4,2,3,False,True
Poland,Female,16 years old,True,3,3,2,5,1,1,True,True
Poland,Female,16 years old,False,2,3,2,2,1,1,False,False
Poland,Female,16 years old,False,2,3,1,2,1,1,False,False
Poland,Female,16 years old,False,2,3,2,2,1,1,False,True
Poland,Female,16 years old,False,2,3,1,2,2,1,False,True
Poland,Female,16 years old,False,2,3,2,1,1,1,False,False
Poland,Female,16 years old,True,3,3,2,4,3,1,True,False
Poland,Female,16 years old,False,2,3,2,3,1,2,False,False
Poland,Female,16 years old,True,3,1,2,4,2,1,True,True
Poland,Female,16 years old,False,2,1,1,3,2,1,False,False
Poland,Female,16 years old,False,1,2,1,5,4,4,False,False
Poland,Female,16 years old,True,3,3,2,2,2,1,False,True
Poland,Female,16 years old,True,3,3,1,3,4,3,False,False
Poland,Female,16 years old,False,2,3,2,5,5,1,False,False
Poland,Male,16 years old,True,2,3,2,5,1,1,False,False
Poland,Male,16 years old,False,1,3,1,1,1,1,False,False
Poland,Male,16 years old,True,2,3,1,5,5,1,False,False
Poland,Female,14 years old,False,2,3,1,2,1,1,False,False
Poland,Female,14 years old,True,2,3,1,2,2,2,False,False
Poland,Female,14 years old,False,2,2,1,5,1,1,False,False
Poland,Female,14 years old,False,2,3,1,3,2,1,False,False
Poland,Female,14 years old,False,2,3,1,2,2,1,False,False
Poland,Female,14 years old,False,2,3,2,2,1,1,False,False
Poland,Female,15 years old,False,2,4,1,2,1,1,False,False
Poland,Female,15 years old,False,3,2,1,1,5,1,True,False
Poland,Female,15 years old,True,2,3,1,1,5,1,False,False
Poland,Female,15 years old,False,2,3,1,5,3,1,False,False
Poland,Female,15 years old,False,2,5,1,4,2,5,False,True
Poland,Female,15 years old,False,3,4,1,2,2,5,True,True
Poland,Female,16 years old,False,2,3,1,5,5,5,True,False
Poland,Male,13 years old,False,1,3,1,3,2,1,False,False
Poland,Male,14 years old,False,1,3,1,1,1,1,True,True
Poland,Male,14 years old,False,2,1,1,5,1,5,False,True
Poland,Male,14 years old,False,2,3,1,1,1,1,False,True
Poland,Male,14 years old,False,2,3,2,1,1,1,False,False
Poland,Male,14 years old,True,2,3,1,4,2,5,True,False
Poland,Male,14 years old,True,2,3,1,5,5,1,True,False
Poland,Male,14 years old,False,2,3,2,2,1,1,False,False
Poland,Female,13 years old,True,3,1,1,1,1,1,False,False
Poland,Female,13 years old,False,2,3,1,1,2,1,False,False
Poland,Female,13 years old,False,2,3,1,3,1,1,False,False
Poland,Female,13 years old,False,1,3,2,1,1,5,True,True
Poland,Female,14 years old,False,2,2,1,5,4,1,False,False
Poland,Female,14 years old,False,2,3,1,4,2,1,True,False
Poland,Female,14 years old,False,2,3,1,3,1,1,False,False
Poland,Female,14 years old,False,1,1,1,5,2,1,False,False
Poland,Female,14 years old,False,1,3,1,2,1,1,False,False
Poland,Female,14 years old,False,2,3,1,4,2,5,True,True
Poland,Female,14 years old,False,2,3,2,3,4,5,False,False
Poland,Female,14 years old,True,2,3,1,4,3,1,False,False
Poland,Female,14 years old,False,2,3,1,1,1,1,False,False
Poland,Female,15 years old,False,2,3,1,4,2,2,False,False
Poland,Male,14 years old,False,1,3,2,1,1,1,False,False
Poland,Male,14 years old,False,1,3,1,1,1,2,True,False
Poland,Male,14 years old,False,1,3,1,2,3,5,True,False
Poland,Male,14 years old,False,2,3,1,1,4,1,False,False
Poland,Male,15 years old,False,1,3,1,2,1,1,False,False
Poland,Male,15 years old,False,2,3,1,2,1,2,False,False
Poland,Male,15 years old,True,2,3,1,3,2,4,True,False
Poland,Male,15 years old,False,2,3,1,2,3,4,True,False
Poland,Male,15 years old,False,1,3,1,1,1,1,False,False
Poland,Male,15 years old,False,1,3,2,3,1,1,False,False
Poland,Male,15 years old,True,2,3,1,5,1,5,False,True
Poland,Male,15 years old,True,2,3,1,2,3,1,False,False
Poland,Female,15 years old,False,2,3,1,2,1,1,False,False
Poland,Female,15 years old,True,4,3,1,5,5,5,False,False
Poland,Female,15 years old,False,2,3,1,1,3,1,False,False
Poland,Female,15 years old,False,1,3,2,1,1,1,True,False
Poland,Female,15 years old,False,3,1,1,1,1,5,False,True
Poland,Female,16 years old,False,4,2,1,5,5,1,False,False
Poland,Female,16 years old,True,2,3,2,5,1,5,False,True
Poland,Female,16 years old,False,2,3,1,5,5,2,True,True
Poland,Female,16 years old,False,3,3,2,4,1,1,False,True
Poland,Female,16 years old,False,3,3,2,2,1,5,False,False
Poland,Male,15 years old,False,2,3,1,4,1,5,False,False
Poland,Male,15 years old,False,2,4,2,2,2,4,False,False
Poland,Male,15 years old,False,1,3,1,2,2,1,False,False
Poland,Male,16 years old,False,2,3,2,1,1,2,True,False
Poland,Male,16 years old,False,1,1,2,2,1,1,True,False
Poland,Male,16 years old,False,2,3,1,5,5,5,False,True
Poland,Male,16 years old,False,2,1,2,1,1,1,False,False
Poland,Male,16 years old,False,2,3,1,5,5,5,True,True
Poland,Male,17 years old or older,True,4,3,1,5,5,5,True,False
Poland,Male,17 years old or older,True,3,3,1,2,3,2,True,True
Poland,Male,13 years old,False,1,3,1,3,4,5,True,False
Poland,Male,14 years old,False,1,3,1,2,1,1,False,True
Poland,Male,14 years old,False,2,3,1,4,4,2,False,False
Poland,Male,14 years old,False,1,3,2,1,1,1,False,False
Poland,Male,14 years old,False,1,3,1,1,1,1,False,False
Poland,Male,14 years old,False,1,3,1,3,3,1,False,False
Poland,Male,14 years old,False,1,3,2,3,1,1,False,False
Poland,Male,14 years old,False,1,3,1,3,3,4,True,False
Poland,Male,14 years old,False,3,3,2,5,1,1,False,False
Poland,Male,14 years old,False,1,3,1,2,1,1,False,False
Poland,Female,13 years old,False,2,3,1,3,2,1,False,False
Poland,Female,13 years old,True,3,5,1,4,2,1,False,False
Poland,Female,13 years old,False,3,3,1,3,3,3,False,True
Poland,Female,14 years old,False,2,3,1,1,1,1,False,False
Poland,Female,14 years old,False,2,2,1,5,2,1,False,False
Poland,Female,14 years old,True,2,3,1,3,1,1,False,False
Poland,Female,14 years old,True,2,3,1,4,3,5,False,True
Poland,Female,14 years old,False,2,3,1,3,2,1,False,False
Poland,Female,14 years old,False,2,3,2,2,1,1,False,False
Poland,Female,14 years old,True,1,3,1,5,5,3,True,True
Poland,Female,14 years old,True,3,4,2,3,1,1,True,True
Poland,Female,14 years old,False,2,3,1,5,3,5,True,False
Poland,Female,14 years old,False,1,3,1,2,1,1,False,False
Poland,Female,14 years old,False,2,3,1,1,1,5,True,False
Poland,Female,14 years old,True,2,3,1,4,4,1,False,False
Poland,Female,15 years old,False,2,3,1,5,1,1,False,False
Poland,Female,16 years old,True,2,2,1,4,4,1,True,True
Poland,Female,16 years old,False,2,3,1,2,1,1,False,False
Poland,Female,16 years old,False,2,3,2,2,3,1,False,False
Poland,Female,16 years old,True,2,3,1,5,5,1,False,False
Poland,Female,16 years old,False,1,3,1,3,2,1,False,False
Poland,Female,16 years old,False,2,3,1,3,2,1,False,False
Poland,Female,16 years old,False,1,4,2,3,1,1,False,False
Poland,Female,17 years old or older,False,3,3,1,4,2,1,False,False
Poland,Male,15 years old,False,2,3,1,5,4,1,False,False
Poland,Male,15 years old,False,1,3,1,5,2,3,True,False
Poland,Male,15 years old,False,2,1,1,5,1,1,False,False
Poland,Male,15 years old,False,2,3,1,3,5,5,True,False
Poland,Male,15 years old,False,2,3,1,3,1,1,False,False
Poland,Male,15 years old,True,3,3,1,3,3,1,True,False
